window,start_year,end_year,role,area_code,area_name,nonmgr_occ_code,mgr_occ_code,nonmgr_emp_t,nonmgr_emp_t1,mgr_emp_t,mgr_emp_t1,nonmgr_wage_t,nonmgr_wage_t1,mgr_wage_t,mgr_wage_t1,dln_nonmgr_mgr_emp_ratio,dln_nonmgr_mgr_wage_ratio,weight
2022-2023,2022,2023,Early gAI diffusion,49740,"Yuma, AZ",15-1252,11-3021,160,160,110,110,109820.0,111150.0,129690.0,132250.0,0.0,-0.0075091048312796,270.0
2022-2023,2022,2023,Early gAI diffusion,70750,"Bangor, ME",15-1252,11-3021,120,110,100,80,111640.0,110090.0,140330.0,127870.0,0.1361321743245801,0.0790014733541577,220.0
2022-2023,2022,2023,Early gAI diffusion,70900,"Barnstable Town, MA",15-1252,11-3021,400,380,170,160,122270.0,132980.0,147840.0,164720.0,0.0093313274288842,-0.0241494280079496,570.0
2022-2023,2022,2023,Early gAI diffusion,71650,"Boston-Cambridge-Nashua, MA-NH",15-1252,11-3021,55590,55240,19670,22340,135530.0,148100.0,179880.0,194910.0,-0.1336001616643737,0.0084467515877858,75260.0
2022-2023,2022,2023,Early gAI diffusion,71950,"Bridgeport-Stamford-Norwalk, CT",15-1252,11-3021,4450,4750,2910,3040,130610.0,141690.0,173110.0,175860.0,0.0215360876336719,0.0656647956244876,7360.0
2022-2023,2022,2023,Early gAI diffusion,72400,"Burlington-South Burlington, VT",15-1252,11-3021,930,1290,390,380,101480.0,121450.0,144440.0,163370.0,0.3531883976116769,0.0564875500879402,1320.0
2022-2023,2022,2023,Early gAI diffusion,72850,"Danbury, CT",15-1252,11-3021,470,500,370,310,114670.0,127040.0,150660.0,154150.0,0.2388061118771657,0.0795430475140019,840.0
2022-2023,2022,2023,Early gAI diffusion,73050,"Dover-Durham, NH-ME",15-1252,11-3021,740,660,320,250,118000.0,123200.0,158930.0,162980.0,0.1324497267537817,0.0179607864504093,1060.0
2022-2023,2022,2023,Early gAI diffusion,73450,"Hartford-West Hartford-East Hartford, CT",15-1252,11-3021,6980,8090,3680,3770,117410.0,124980.0,154150.0,162620.0,0.1234175650170393,0.0089916054112831,10660.0
2022-2023,2022,2023,Early gAI diffusion,74500,"Leominster-Gardner, MA",15-1252,11-3021,150,100,80,70,137860.0,126280.0,129330.0,135570.0,-0.2719337154836416,-0.1348578484318599,230.0
2022-2023,2022,2023,Early gAI diffusion,74650,"Lewiston-Auburn, ME",15-1252,11-3021,110,160,70,90,98150.0,118060.0,,145480.0,0.1233790211605046,,180.0
2022-2023,2022,2023,Early gAI diffusion,74950,"Manchester, NH",15-1252,11-3021,1040,1170,580,530,120160.0,127580.0,165060.0,173580.0,0.2079341326506809,0.0095898867464242,1620.0
2022-2023,2022,2023,Early gAI diffusion,75550,"New Bedford, MA",15-1252,11-3021,230,200,110,100,124320.0,128300.0,135890.0,151600.0,-0.0444517625708338,-0.0778873532736117,340.0
2022-2023,2022,2023,Early gAI diffusion,75700,"New Haven, CT",15-1252,11-3021,1370,1480,1110,1040,118080.0,123000.0,143920.0,153820.0,0.1423706501069517,-0.0257035034663748,2480.0
2022-2023,2022,2023,Early gAI diffusion,76450,"Norwich-New London-Westerly, CT-RI",15-1252,11-3021,1090,1000,330,360,117990.0,119010.0,143000.0,148070.0,-0.1731890732306822,-0.0262328565781997,1420.0
2022-2023,2022,2023,Early gAI diffusion,76600,"Pittsfield, MA",15-1252,11-3021,260,270,90,110,113760.0,125430.0,155700.0,156880.0,-0.1629303674793041,0.0901067649335143,350.0
2022-2023,2022,2023,Early gAI diffusion,76750,"Portland-South Portland, ME",15-1252,11-3021,1530,1670,730,710,104010.0,118740.0,150480.0,167520.0,0.1153354551313953,0.0251766183480358,2260.0
2022-2023,2022,2023,Early gAI diffusion,76900,"Portsmouth, NH-ME",15-1252,11-3021,850,850,460,440,122920.0,133250.0,169360.0,175960.0,0.0444517625708338,0.0424632561297607,1310.0
2022-2023,2022,2023,Early gAI diffusion,77200,"Providence-Warwick, RI-MA",15-1252,11-3021,4200,4720,1010,960,137990.0,131000.0,159860.0,183910.0,0.1674965996815646,-0.1921319708753282,5210.0
2022-2023,2022,2023,Early gAI diffusion,78100,"Springfield, MA-CT",15-1252,11-3021,1310,1410,720,850,114100.0,117900.0,138510.0,149030.0,-0.0924225702972443,-0.0404435520983989,2030.0
2022-2023,2022,2023,Early gAI diffusion,78700,"Waterbury, CT",15-1252,11-3021,160,170,140,170,103360.0,118820.0,131720.0,138920.0,-0.1335313926245226,0.0861719325255939,300.0
2022-2023,2022,2023,Early gAI diffusion,79600,"Worcester, MA-CT",15-1252,11-3021,2120,1840,1010,950,127080.0,134240.0,160240.0,163500.0,-0.0804068918223083,0.0346721343378352,3130.0
2023-2024,2023,2024,Broader gAI diffusion,10180,"Abilene, TX",15-1252,11-3021,180,260,120,140,104870.0,105960.0,137880.0,139430.0,0.2135741002980591,-0.0008387650007099,300.0
2023-2024,2023,2024,Broader gAI diffusion,10380,"Aguadilla-Isabela, PR",15-1252,11-3021,80,120,40,60,69040.0,77700.0,94400.0,94900.0,0.0,0.112886578134002,120.0
2023-2024,2023,2024,Broader gAI diffusion,10420,"Akron, OH",15-1252,11-3021,1930,2290,690,750,107800.0,107780.0,154730.0,167170.0,0.0876502057103031,-0.0775151421825043,2620.0
2023-2024,2023,2024,Broader gAI diffusion,10540,"Albany, OR",15-1252,11-3021,130,100,60,60,125940.0,127450.0,140540.0,160460.0,-0.262364264467491,-0.1206340167999304,190.0
2023-2024,2023,2024,Broader gAI diffusion,10580,"Albany-Schenectady-Troy, NY",15-1252,11-3021,3220,2970,1780,1950,114830.0,121300.0,158610.0,162030.0,-0.1720354150133704,0.0334808978044654,5000.0
2023-2024,2023,2024,Broader gAI diffusion,10740,"Albuquerque, NM",15-1252,11-3021,2660,2830,760,730,127590.0,121630.0,143720.0,158780.0,0.1022244879994785,-0.1474909823549561,3420.0
2023-2024,2023,2024,Broader gAI diffusion,10900,"Allentown-Bethlehem-Easton, PA-NJ",15-1252,11-3021,1340,1360,760,850,112220.0,117650.0,157690.0,165950.0,-0.0971028304188446,-0.0038025728979426,2100.0
2023-2024,2023,2024,Broader gAI diffusion,11020,"Altoona, PA",15-1252,11-3021,120,150,70,80,97650.0,105970.0,139080.0,142580.0,0.0896121586896871,0.0569124393142349,190.0
2023-2024,2023,2024,Broader gAI diffusion,11100,"Amarillo, TX",15-1252,11-3021,310,350,190,220,118850.0,112260.0,151870.0,146010.0,-0.0252426171876079,-0.0176948050634436,500.0
2023-2024,2023,2024,Broader gAI diffusion,11180,"Ames, IA",15-1252,11-3021,410,440,170,150,109800.0,124510.0,138120.0,141480.0,0.1957807101679594,0.1016900130734026,580.0
2023-2024,2023,2024,Broader gAI diffusion,11260,"Anchorage, AK",15-1252,11-3021,190,240,340,490,143420.0,128070.0,139510.0,139170.0,-0.1318449223129602,-0.1107603231681939,530.0
2023-2024,2023,2024,Broader gAI diffusion,11460,"Ann Arbor, MI",15-1252,11-3021,2680,2450,1120,1080,119280.0,125220.0,165140.0,170880.0,-0.0533611257952548,0.0144305630781338,3800.0
2023-2024,2023,2024,Broader gAI diffusion,11500,"Anniston-Oxford-Jacksonville, AL",15-1252,11-3021,70,60,40,50,86620.0,98110.0,122590.0,112580.0,-0.377294231141468,0.2097399364598411,110.0
2023-2024,2023,2024,Broader gAI diffusion,11540,"Appleton, WI",15-1252,11-3021,560,510,190,200,105540.0,104900.0,149560.0,156160.0,-0.144819352398374,-0.0492659851311397,750.0
2023-2024,2023,2024,Broader gAI diffusion,11700,"Asheville, NC",15-1252,11-3021,720,920,310,340,110230.0,116170.0,145540.0,158480.0,0.1527491379019699,-0.0326918959211957,1030.0
2023-2024,2023,2024,Broader gAI diffusion,12020,"Athens-Clarke County, GA",15-1252,11-3021,130,150,80,110,99530.0,108340.0,142640.0,161070.0,-0.1753528874778614,-0.0366997555759223,210.0
2023-2024,2023,2024,Broader gAI diffusion,12060,"Atlanta-Sandy Springs-Roswell, GA",15-1252,11-3021,40430,35900,12010,13500,127720.0,130920.0,179930.0,184140.0,-0.2357848375109378,0.0016176302911261,52440.0
2023-2024,2023,2024,Broader gAI diffusion,12100,"Atlantic City-Hammonton, NJ",15-1252,11-3021,580,590,710,720,128820.0,126630.0,160470.0,163760.0,0.0031081913845601,-0.0374415647979932,1290.0
2023-2024,2023,2024,Broader gAI diffusion,12220,"Auburn-Opelika, AL",15-1252,11-3021,230,190,100,150,95360.0,107180.0,138480.0,129550.0,-0.5965203448708736,0.1835094646094995,330.0
2023-2024,2023,2024,Broader gAI diffusion,12260,"Augusta-Richmond County, GA-SC",15-1252,11-3021,600,780,240,390,116830.0,112820.0,144970.0,151590.0,-0.2231435513142097,-0.0795789419263477,840.0
2023-2024,2023,2024,Broader gAI diffusion,12420,"Austin-Round Rock, TX",15-1252,11-3021,26850,28210,9850,10650,132500.0,139390.0,180790.0,187260.0,-0.0286777329124052,0.0155312254986982,36700.0
2023-2024,2023,2024,Broader gAI diffusion,12540,"Bakersfield, CA",15-1252,11-3021,760,740,430,460,135060.0,147140.0,166240.0,166720.0,-0.0941095278776938,0.0827821591433375,1190.0
2023-2024,2023,2024,Broader gAI diffusion,12580,"Baltimore-Columbia-Towson, MD",15-1252,11-3021,15660,16620,6030,7380,152120.0,151370.0,170970.0,184670.0,-0.142529529008642,-0.0820248582283484,21690.0
2023-2024,2023,2024,Broader gAI diffusion,12940,"Baton Rouge, LA",15-1252,11-3021,1020,1160,870,900,109540.0,102230.0,135620.0,135460.0,0.0947158261464123,-0.0678841391177141,1890.0
2023-2024,2023,2024,Broader gAI diffusion,12980,"Battle Creek, MI",15-1252,11-3021,300,100,120,130,99180.0,114890.0,138740.0,149010.0,-1.178654996341646,0.0756270279740721,420.0
2023-2024,2023,2024,Broader gAI diffusion,13020,"Bay City, MI",15-1252,11-3021,80,100,60,40,108050.0,104260.0,146970.0,130550.0,0.6286086594223741,0.0827658855605201,140.0
2023-2024,2023,2024,Broader gAI diffusion,13140,"Beaumont-Port Arthur, TX",15-1252,11-3021,290,400,240,270,119240.0,124820.0,155210.0,162670.0,0.2038005884710787,-0.0012101394192426,530.0
2023-2024,2023,2024,Broader gAI diffusion,13380,"Bellingham, WA",15-1252,11-3021,570,630,200,210,131250.0,140180.0,173950.0,179920.0,0.0512932943875504,0.0320790035473362,770.0
2023-2024,2023,2024,Broader gAI diffusion,13460,"Bend-Redmond, OR",15-1252,11-3021,760,760,220,270,124680.0,132310.0,147160.0,173850.0,-0.2047944126460133,-0.1072752290621135,980.0
2023-2024,2023,2024,Broader gAI diffusion,13740,"Billings, MT",15-1252,11-3021,180,240,130,200,107990.0,109270.0,,136150.0,-0.1431008436406733,,310.0
2023-2024,2023,2024,Broader gAI diffusion,13780,"Binghamton, NY",15-1252,11-3021,1330,1130,220,210,116540.0,125070.0,171240.0,178890.0,-0.1164412938745203,0.0269340083195082,1550.0
2023-2024,2023,2024,Broader gAI diffusion,13820,"Birmingham-Hoover, AL",15-1252,11-3021,3780,3800,1770,1960,105930.0,114740.0,142900.0,146320.0,-0.0966878695558444,0.0562392814185316,5550.0
2023-2024,2023,2024,Broader gAI diffusion,13900,"Bismarck, ND",15-1252,11-3021,410,340,140,150,106810.0,103170.0,140730.0,142330.0,-0.2562044135750978,-0.0459785860633771,550.0
2023-2024,2023,2024,Broader gAI diffusion,13980,"Blacksburg-Christiansburg-Radford, VA",15-1252,11-3021,560,580,180,190,110670.0,105990.0,152310.0,152960.0,-0.0189759014590055,-0.0474665819132089,740.0
2023-2024,2023,2024,Broader gAI diffusion,14010,"Bloomington, IL",15-1252,11-3021,1830,1300,810,760,,121270.0,,171800.0,-0.2782358879997308,,2640.0
2023-2024,2023,2024,Broader gAI diffusion,14020,"Bloomington, IN",15-1252,11-3021,210,150,160,150,106240.0,103280.0,147870.0,155760.0,-0.2719337154836418,-0.0802397908682847,370.0
2023-2024,2023,2024,Broader gAI diffusion,14260,"Boise City, ID",15-1252,11-3021,3020,2820,840,930,151620.0,128320.0,138300.0,149960.0,-0.1703026407466984,-0.2477935997069523,3860.0
2023-2024,2023,2024,Broader gAI diffusion,14500,"Boulder, CO",15-1252,11-3021,7840,7790,1430,1350,182650.0,186270.0,205330.0,219100.0,0.0511718773418182,-0.0452843248303938,9270.0
2023-2024,2023,2024,Broader gAI diffusion,14540,"Bowling Green, KY",15-1252,11-3021,140,170,50,70,98970.0,123200.0,132500.0,125770.0,-0.1423162221802555,0.2711200805580323,190.0
2023-2024,2023,2024,Broader gAI diffusion,14740,"Bremerton-Silverdale, WA",15-1252,11-3021,520,620,220,210,134580.0,146190.0,155180.0,186300.0,0.222410682098557,-0.1000242163783871,740.0
2023-2024,2023,2024,Broader gAI diffusion,15180,"Brownsville-Harlingen, TX",15-1252,11-3021,280,320,210,210,106930.0,104590.0,128390.0,146120.0,0.1335313926245226,-0.1514821653264778,490.0
2023-2024,2023,2024,Broader gAI diffusion,15260,"Brunswick, GA",15-1252,11-3021,50,40,40,30,112200.0,130630.0,150900.0,129880.0,0.0645385211375711,0.3020923249490342,90.0
2023-2024,2023,2024,Broader gAI diffusion,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",15-1252,11-3021,3200,3720,1370,1500,121320.0,125020.0,167350.0,174700.0,0.0599184902112434,-0.0129407477993894,4570.0
2023-2024,2023,2024,Broader gAI diffusion,15500,"Burlington, NC",15-1252,11-3021,280,260,170,180,115940.0,115880.0,162550.0,162140.0,-0.1312663859936705,0.0020078441799162,450.0
2023-2024,2023,2024,Broader gAI diffusion,15940,"Canton-Massillon, OH",15-1252,11-3021,410,450,150,230,101120.0,109570.0,137520.0,154910.0,-0.3343535917609277,-0.0388192580249231,560.0
2023-2024,2023,2024,Broader gAI diffusion,15980,"Cape Coral-Fort Myers, FL",15-1252,11-3021,1230,1090,470,560,115160.0,125170.0,150130.0,154230.0,-0.2960405621683645,0.0564069382846477,1700.0
2023-2024,2023,2024,Broader gAI diffusion,16020,"Cape Girardeau, MO-IL",15-1252,11-3021,100,90,80,80,79560.0,93060.0,121750.0,121720.0,-0.1053605156578263,0.1569794293646598,180.0
2023-2024,2023,2024,Broader gAI diffusion,16180,"Carson City, NV",15-1252,11-3021,90,70,90,110,132750.0,135660.0,112050.0,126030.0,-0.4519851237430573,-0.0958906782065791,180.0
2023-2024,2023,2024,Broader gAI diffusion,16300,"Cedar Rapids, IA",15-1252,11-3021,1270,1270,470,420,108320.0,116360.0,145150.0,153050.0,0.1124779834266903,0.0186020495422533,1740.0
2023-2024,2023,2024,Broader gAI diffusion,16540,"Chambersburg-Waynesboro, PA",15-1252,11-3021,140,150,80,100,109700.0,115050.0,146910.0,157390.0,-0.1541506798272584,-0.0212891979809835,220.0
2023-2024,2023,2024,Broader gAI diffusion,16580,"Champaign-Urbana, IL",15-1252,11-3021,820,600,440,400,117070.0,108870.0,135960.0,135250.0,-0.2170645052378275,-0.0673817294971679,1260.0
2023-2024,2023,2024,Broader gAI diffusion,16620,"Charleston, WV",15-1252,11-3021,300,330,220,150,98680.0,107190.0,146180.0,143120.0,0.4783024320604308,0.103875968894054,520.0
2023-2024,2023,2024,Broader gAI diffusion,16700,"Charleston-North Charleston, SC",15-1252,11-3021,2540,2030,940,870,122340.0,126070.0,167530.0,175380.0,-0.1467416243613289,-0.0157593542170093,3480.0
2023-2024,2023,2024,Broader gAI diffusion,16740,"Charlotte-Concord-Gastonia, NC-SC",15-1252,11-3021,19600,20010,7450,7580,134550.0,133750.0,175780.0,186660.0,0.0034034150963582,-0.0660190583979003,27050.0
2023-2024,2023,2024,Broader gAI diffusion,16820,"Charlottesville, VA",15-1252,11-3021,1470,1320,420,400,124410.0,129690.0,161600.0,167710.0,-0.0588405000229334,0.0044522731647092,1890.0
2023-2024,2023,2024,Broader gAI diffusion,16860,"Chattanooga, TN-GA",15-1252,11-3021,970,1210,600,700,107290.0,110710.0,138980.0,152290.0,0.0669288872660999,-0.0600778387546976,1570.0
2023-2024,2023,2024,Broader gAI diffusion,16940,"Cheyenne, WY",15-1252,11-3021,210,390,130,120,107310.0,123780.0,121210.0,123100.0,0.6990819160797599,0.1273114996641922,340.0
2023-2024,2023,2024,Broader gAI diffusion,16980,"Chicago-Naperville-Elgin, IL-IN-WI",15-1252,11-3021,41210,41320,21370,21760,127960.0,130930.0,168290.0,173630.0,-0.0154196537559737,-0.0082928024727198,62580.0
2023-2024,2023,2024,Broader gAI diffusion,17020,"Chico, CA",15-1252,11-3021,150,150,110,130,120990.0,129100.0,149870.0,145210.0,-0.1670540846631662,0.096466681413469,260.0
2023-2024,2023,2024,Broader gAI diffusion,17140,"Cincinnati, OH-KY-IN",15-1252,11-3021,8330,9160,2720,3160,113020.0,119970.0,165310.0,174760.0,-0.0549574247836272,0.004085812306825,11050.0
2023-2024,2023,2024,Broader gAI diffusion,17300,"Clarksville, TN-KY",15-1252,11-3021,170,220,110,120,102950.0,105570.0,125410.0,129270.0,0.17081773231247,-0.0051840639320929,280.0
2023-2024,2023,2024,Broader gAI diffusion,17420,"Cleveland, TN",15-1252,11-3021,80,90,70,70,108780.0,108110.0,142120.0,146380.0,0.1177830356563837,-0.0357124757103893,150.0
2023-2024,2023,2024,Broader gAI diffusion,17660,"Coeur d'Alene, ID",15-1252,11-3021,280,280,90,150,142500.0,127570.0,118250.0,141910.0,-0.5108256237659907,-0.2930687926329104,370.0
2023-2024,2023,2024,Broader gAI diffusion,17780,"College Station-Bryan, TX",15-1252,11-3021,580,580,380,420,104650.0,109010.0,140550.0,138730.0,-0.1000834585569827,0.053851871508165,960.0
2023-2024,2023,2024,Broader gAI diffusion,17820,"Colorado Springs, CO",15-1252,11-3021,5770,5370,1040,1120,133200.0,134300.0,173200.0,183620.0,-0.1459521441529569,-0.050197063164316,6810.0
2023-2024,2023,2024,Broader gAI diffusion,17860,"Columbia, MO",15-1252,11-3021,520,530,330,320,99300.0,104140.0,130090.0,139070.0,0.0498198536374482,-0.0191603081934255,850.0
2023-2024,2023,2024,Broader gAI diffusion,17900,"Columbia, SC",15-1252,11-3021,1950,2270,1090,930,117870.0,110070.0,138310.0,142330.0,0.3106988479935437,-0.0971165576490951,3040.0
2023-2024,2023,2024,Broader gAI diffusion,17980,"Columbus, GA-AL",15-1252,11-3021,1290,1010,400,350,111370.0,113920.0,160380.0,160660.0,-0.1111604948958901,0.0208941248918731,1690.0
2023-2024,2023,2024,Broader gAI diffusion,18020,"Columbus, IN",15-1252,11-3021,200,230,80,90,95660.0,99560.0,130550.0,135530.0,0.0219789067187751,0.0025235163644536,280.0
2023-2024,2023,2024,Broader gAI diffusion,18140,"Columbus, OH",15-1252,11-3021,11410,10200,3110,3460,120790.0,121150.0,163780.0,178370.0,-0.2187483064622489,-0.082360034082822,14520.0
2023-2024,2023,2024,Broader gAI diffusion,18580,"Corpus Christi, TX",15-1252,11-3021,460,420,350,310,113770.0,125550.0,152290.0,150180.0,0.0303890787985406,0.1124772422438305,810.0
2023-2024,2023,2024,Broader gAI diffusion,18700,"Corvallis, OR",15-1252,11-3021,380,370,150,150,117380.0,119790.0,150000.0,149080.0,-0.0266682470821611,0.0264758940982493,530.0
2023-2024,2023,2024,Broader gAI diffusion,18880,"Crestview-Fort Walton Beach-Destin, FL",15-1252,11-3021,1190,1200,290,310,118340.0,126890.0,153780.0,162600.0,-0.0583231248281557,0.0139885446505996,1480.0
2023-2024,2023,2024,Broader gAI diffusion,19100,"Dallas-Fort Worth-Arlington, TX",15-1252,11-3021,59570,63430,24680,29820,128100.0,135190.0,175830.0,180740.0,-0.1264012662941955,0.0263280721562632,84250.0
2023-2024,2023,2024,Broader gAI diffusion,19140,"Dalton, GA",15-1252,11-3021,250,250,80,100,103830.0,103180.0,153760.0,159880.0,-0.2231435513142097,-0.0453104991199991,330.0
2023-2024,2023,2024,Broader gAI diffusion,19300,"Daphne-Fairhope-Foley, AL",15-1252,11-3021,210,260,50,60,101050.0,114820.0,122410.0,123970.0,0.0312525435041043,0.1150867061272264,260.0
2023-2024,2023,2024,Broader gAI diffusion,19340,"Davenport-Moline-Rock Island, IA-IL",15-1252,11-3021,1150,1160,390,400,112180.0,113960.0,146090.0,152060.0,-0.0166597452411753,-0.0243095241063511,1540.0
2023-2024,2023,2024,Broader gAI diffusion,19460,"Decatur, AL",15-1252,11-3021,180,140,90,90,114910.0,110350.0,143530.0,121180.0,-0.2513144282809061,0.128774948499649,270.0
2023-2024,2023,2024,Broader gAI diffusion,19500,"Decatur, IL",15-1252,11-3021,80,70,60,70,108680.0,115020.0,138230.0,135670.0,-0.2876820724517809,0.0753917397065097,140.0
2023-2024,2023,2024,Broader gAI diffusion,19660,"Deltona-Daytona Beach-Ormond Beach, FL",15-1252,11-3021,750,690,240,300,109920.0,123070.0,131980.0,149400.0,-0.3065251602532608,-0.0109764060332353,990.0
2023-2024,2023,2024,Broader gAI diffusion,19740,"Denver-Aurora-Lakewood, CO",15-1252,11-3021,27690,31190,8430,8510,139670.0,142530.0,185010.0,195980.0,0.1095810228653227,-0.0373327289869015,36120.0
2023-2024,2023,2024,Broader gAI diffusion,19780,"Des Moines-West Des Moines, IA",15-1252,11-3021,4600,4750,1490,1910,112790.0,119860.0,154010.0,157810.0,-0.2162388075496702,0.0364224699885466,6090.0
2023-2024,2023,2024,Broader gAI diffusion,19820,"Detroit-Warren-Dearborn, MI",15-1252,11-3021,24130,21670,8170,7990,114870.0,120520.0,164870.0,166480.0,-0.0852489149949443,0.0382967625924959,32300.0
2023-2024,2023,2024,Broader gAI diffusion,20020,"Dothan, AL",15-1252,11-3021,100,90,50,60,90850.0,111460.0,106930.0,120360.0,-0.2876820724517809,0.0861431503059306,150.0
2023-2024,2023,2024,Broader gAI diffusion,20100,"Dover, DE",15-1252,11-3021,250,360,120,130,115910.0,125090.0,148710.0,157180.0,0.2846004059143726,0.0208259055885596,370.0
2023-2024,2023,2024,Broader gAI diffusion,20220,"Dubuque, IA",15-1252,11-3021,370,420,150,120,111240.0,109920.0,132350.0,136170.0,0.3498952569533536,-0.0403913773550985,520.0
2023-2024,2023,2024,Broader gAI diffusion,20260,"Duluth, MN-WI",15-1252,11-3021,580,490,170,190,118630.0,106430.0,142350.0,143220.0,-0.2798483475460171,-0.1146150094748061,750.0
2023-2024,2023,2024,Broader gAI diffusion,20500,"Durham-Chapel Hill, NC",15-1252,11-3021,7420,8610,2750,3650,141390.0,139450.0,175970.0,175850.0,-0.1343809946555697,-0.0131337484865725,10170.0
2023-2024,2023,2024,Broader gAI diffusion,20740,"Eau Claire, WI",15-1252,11-3021,520,490,170,150,103240.0,113080.0,154160.0,166270.0,0.0657397224832052,0.0154172090287993,690.0
2023-2024,2023,2024,Broader gAI diffusion,21060,"Elizabethtown-Fort Knox, KY",15-1252,11-3021,180,220,70,60,95250.0,102150.0,133280.0,127570.0,0.3548213752894094,0.1137242521251546,250.0
2023-2024,2023,2024,Broader gAI diffusion,21140,"Elkhart-Goshen, IN",15-1252,11-3021,180,170,170,170,108620.0,101940.0,132830.0,142490.0,-0.0571584138399486,-0.1336728543580889,350.0
2023-2024,2023,2024,Broader gAI diffusion,21300,"Elmira, NY",15-1252,11-3021,100,100,50,60,103060.0,110300.0,153830.0,161090.0,-0.1823215567939546,0.0217774649171641,150.0
2023-2024,2023,2024,Broader gAI diffusion,21340,"El Paso, TX",15-1252,11-3021,1110,1300,590,640,108310.0,117160.0,132310.0,144520.0,0.0766586096892957,-0.0097272161132329,1700.0
2023-2024,2023,2024,Broader gAI diffusion,21500,"Erie, PA",15-1252,11-3021,490,360,130,290,102430.0,101070.0,130080.0,138700.0,-1.110647832179454,-0.0775299738831574,620.0
2023-2024,2023,2024,Broader gAI diffusion,21660,"Eugene, OR",15-1252,11-3021,940,820,390,410,124410.0,123770.0,140840.0,165500.0,-0.186585955580412,-0.1665042589047345,1330.0
2023-2024,2023,2024,Broader gAI diffusion,21780,"Evansville, IN-KY",15-1252,11-3021,300,280,270,250,99370.0,99350.0,124770.0,138950.0,0.0079681696491768,-0.1078434020110289,570.0
2023-2024,2023,2024,Broader gAI diffusion,22020,"Fargo, ND-MN",15-1252,11-3021,1120,900,340,300,106870.0,106860.0,140900.0,145240.0,-0.0935260580108233,-0.0304307036486805,1460.0
2023-2024,2023,2024,Broader gAI diffusion,22180,"Fayetteville, NC",15-1252,11-3021,430,380,200,230,113410.0,119770.0,135970.0,148150.0,-0.2633758983423354,-0.0312273347198032,630.0
2023-2024,2023,2024,Broader gAI diffusion,22220,"Fayetteville-Springdale-Rogers, AR-MO",15-1252,11-3021,1770,2010,720,740,100160.0,102470.0,152420.0,161060.0,0.0997562012971321,-0.0323359326695893,2490.0
2023-2024,2023,2024,Broader gAI diffusion,22380,"Flagstaff, AZ",15-1252,11-3021,100,90,130,120,110110.0,120840.0,128120.0,130120.0,-0.0253178079842899,0.0774977135287782,230.0
2023-2024,2023,2024,Broader gAI diffusion,22420,"Flint, MI",15-1252,11-3021,350,260,190,180,103340.0,106260.0,143610.0,144660.0,-0.2431843021976559,0.0205795288151513,540.0
2023-2024,2023,2024,Broader gAI diffusion,22500,"Florence, SC",15-1252,11-3021,230,240,150,120,107620.0,107810.0,148180.0,155800.0,0.2657031657330057,-0.0483814679583839,380.0
2023-2024,2023,2024,Broader gAI diffusion,22520,"Florence-Muscle Shoals, AL",15-1252,11-3021,80,90,60,50,90440.0,102270.0,115560.0,122800.0,0.3001045924503382,0.0621625872931448,140.0
2023-2024,2023,2024,Broader gAI diffusion,22540,"Fond du Lac, WI",15-1252,11-3021,140,150,60,80,104670.0,107200.0,140010.0,150240.0,-0.2186892009648296,-0.0466364620602097,200.0
2023-2024,2023,2024,Broader gAI diffusion,22660,"Fort Collins, CO",15-1252,11-3021,1560,2060,390,530,128170.0,135120.0,178800.0,173460.0,-0.0287101058824313,0.0831266022409161,1950.0
2023-2024,2023,2024,Broader gAI diffusion,22900,"Fort Smith, AR-OK",15-1252,11-3021,150,180,190,160,96200.0,91420.0,113950.0,113580.0,0.3541718137206139,-0.0477127635256557,340.0
2023-2024,2023,2024,Broader gAI diffusion,23060,"Fort Wayne, IN",15-1252,11-3021,940,910,460,470,112330.0,106180.0,140190.0,146470.0,-0.0539414809741175,-0.1001271844477238,1400.0
2023-2024,2023,2024,Broader gAI diffusion,23420,"Fresno, CA",15-1252,11-3021,730,650,520,610,127890.0,128040.0,163000.0,153630.0,-0.2757023168446378,0.0603752823206273,1250.0
2023-2024,2023,2024,Broader gAI diffusion,23540,"Gainesville, FL",15-1252,11-3021,890,830,290,310,96580.0,102050.0,138930.0,148650.0,-0.1364871364342143,-0.0125331314728784,1180.0
2023-2024,2023,2024,Broader gAI diffusion,23580,"Gainesville, GA",15-1252,11-3021,220,250,160,170,121070.0,123660.0,156930.0,159680.0,0.0672087496934501,0.0037950068982492,380.0
2023-2024,2023,2024,Broader gAI diffusion,24020,"Glens Falls, NY",15-1252,11-3021,130,170,80,90,127080.0,,164470.0,,0.1504809509382958,,210.0
2023-2024,2023,2024,Broader gAI diffusion,24140,"Goldsboro, NC",15-1252,11-3021,80,80,40,60,125740.0,113300.0,134920.0,137910.0,-0.4054651081081644,-0.1260964032137512,120.0
2023-2024,2023,2024,Broader gAI diffusion,24220,"Grand Forks, ND-MN",15-1252,11-3021,140,150,80,80,102280.0,96990.0,126290.0,131150.0,0.0689928714869514,-0.0908671266723384,220.0
2023-2024,2023,2024,Broader gAI diffusion,24260,"Grand Island, NE",15-1252,11-3021,70,70,60,60,99710.0,99810.0,126090.0,131070.0,0.0,-0.0377331880885257,130.0
2023-2024,2023,2024,Broader gAI diffusion,24300,"Grand Junction, CO",15-1252,11-3021,220,180,60,90,117890.0,116660.0,149070.0,136300.0,-0.6061358035703154,0.0790693906013075,280.0
