window,start_year,end_year,role,area_code,area_name,nonmgr_occ_code,mgr_occ_code,nonmgr_emp_t,nonmgr_emp_t1,mgr_emp_t,mgr_emp_t1,nonmgr_wage_t,nonmgr_wage_t1,mgr_wage_t,mgr_wage_t1,dln_nonmgr_mgr_emp_ratio,dln_nonmgr_mgr_wage_ratio,weight
2022-2023,2022,2023,Early gAI diffusion,15940,"Canton-Massillon, OH",15-1251,11-3021,60,40,180,150,80110,78160,129440,137520,-0.2231435513142097,-0.0851945902569103,240.0
2022-2023,2022,2023,Early gAI diffusion,15980,"Cape Coral-Fort Myers, FL",15-1251,11-3021,120,110,400,470,89460,88740,151980,150130,-0.2482795245857518,0.0041664957634868,520.0
2022-2023,2022,2023,Early gAI diffusion,16300,"Cedar Rapids, IA",15-1251,11-3021,170,160,450,470,89070,83320,132910,145150,-0.1041097337561736,-0.1548294440884043,620.0
2022-2023,2022,2023,Early gAI diffusion,16580,"Champaign-Urbana, IL",15-1251,11-3021,120,110,370,440,87150,93320,133030,135960,-0.2602830982636666,0.0466176170550982,490.0
2022-2023,2022,2023,Early gAI diffusion,16620,"Charleston, WV",15-1251,11-3021,80,60,160,220,59950,78760,135040,146180,-0.6061358035703156,0.1936266640928027,240.0
2022-2023,2022,2023,Early gAI diffusion,16740,"Charlotte-Concord-Gastonia, NC-SC",15-1251,11-3021,910,670,6000,7450,114100,110740,166300,175780,-0.5226214502892972,-0.085329972410826,6910.0
2022-2023,2022,2023,Early gAI diffusion,16980,"Chicago-Naperville-Elgin, IL-IN-WI",15-1251,11-3021,1670,1300,18960,21370,90570,98430,165260,168290,-0.3701159344653533,0.0650539128023192,20630.0
2022-2023,2022,2023,Early gAI diffusion,17020,"Chico, CA",15-1251,11-3021,30,30,100,110,92840,96050,140010,149870,-0.0953101798043247,-0.0340630952187415,130.0
2022-2023,2022,2023,Early gAI diffusion,17140,"Cincinnati, OH-KY-IN",15-1251,11-3021,580,470,2620,2720,91840,103500,157680,165310,-0.2477529713712611,0.0722688439137115,3200.0
2022-2023,2022,2023,Early gAI diffusion,17460,"Cleveland-Elyria, OH",15-1251,11-3021,730,500,2500,2770,85120,88610,158820,174360,-0.480993024045337,-0.0531679494372501,3230.0
2022-2023,2022,2023,Early gAI diffusion,17780,"College Station-Bryan, TX",15-1251,11-3021,140,100,340,380,76320,80740,130550,140550,-0.4476978717314374,-0.0175079139226393,480.0
2022-2023,2022,2023,Early gAI diffusion,17860,"Columbia, MO",15-1251,11-3021,70,50,270,330,77210,71500,129500,130090,-0.5371429320833638,-0.0813771700946377,340.0
2022-2023,2022,2023,Early gAI diffusion,17900,"Columbia, SC",15-1251,11-3021,190,340,900,1090,96840,106720,132100,138310,0.3903833335508422,0.0512101189891188,1090.0
2022-2023,2022,2023,Early gAI diffusion,17980,"Columbus, GA-AL",15-1251,11-3021,100,80,340,400,90350,93760,152480,160380,-0.3856624808119846,-0.0134652506825256,440.0
2022-2023,2022,2023,Early gAI diffusion,18140,"Columbus, OH",15-1251,11-3021,480,290,3240,3110,91760,86860,148490,163780,-0.4629545773083217,-0.1528852936485114,3720.0
2022-2023,2022,2023,Early gAI diffusion,18700,"Corvallis, OR",15-1251,11-3021,50,110,140,150,100620,102110,149120,150000,0.7194644888773185,0.0088156753452993,190.0
2022-2023,2022,2023,Early gAI diffusion,18880,"Crestview-Fort Walton Beach-Destin, FL",15-1251,11-3021,100,100,230,290,88680,90380,152910,153780,-0.2318016140573242,0.0133151226510481,330.0
2022-2023,2022,2023,Early gAI diffusion,19100,"Dallas-Fort Worth-Arlington, TX",15-1251,11-3021,3500,2720,21260,24680,96230,104650,161350,175830,-0.4012969143108471,-0.0020614111347775,24760.0
2022-2023,2022,2023,Early gAI diffusion,19340,"Davenport-Moline-Rock Island, IA-IL",15-1251,11-3021,50,90,400,390,86490,83120,130840,146090,0.6131044728864088,-0.1499911210016878,450.0
2022-2023,2022,2023,Early gAI diffusion,19380,"Dayton, OH",15-1251,11-3021,190,180,820,910,76260,73960,146390,151910,-0.1582074805228728,-0.0676380949467445,1010.0
2022-2023,2022,2023,Early gAI diffusion,19780,"Des Moines-West Des Moines, IA",15-1251,11-3021,380,490,1520,1490,92460,87190,142440,154010,0.274168353285058,-0.1367831500811529,1900.0
2022-2023,2022,2023,Early gAI diffusion,19820,"Detroit-Warren-Dearborn, MI",15-1251,11-3021,1710,1750,7760,8170,97510,96420,154730,164870,-0.0283641572559298,-0.0747169099410574,9470.0
2022-2023,2022,2023,Early gAI diffusion,20100,"Dover, DE",15-1251,11-3021,40,50,90,120,75920,74050,137920,148710,-0.064538521137571,-0.1002639073730738,130.0
2022-2023,2022,2023,Early gAI diffusion,20220,"Dubuque, IA",15-1251,11-3021,70,40,150,150,77030,79270,117720,132350,-0.5596157879354228,-0.0884762148236482,220.0
2022-2023,2022,2023,Early gAI diffusion,20260,"Duluth, MN-WI",15-1251,11-3021,50,60,130,170,89040,104490,128600,142350,-0.0859424298007246,0.0584236641582026,180.0
2022-2023,2022,2023,Early gAI diffusion,20500,"Durham-Chapel Hill, NC",15-1251,11-3021,770,600,3070,2750,107470,109410,163680,175970,-0.1393842097109572,-0.0545096691247172,3840.0
2022-2023,2022,2023,Early gAI diffusion,20740,"Eau Claire, WI",15-1251,11-3021,60,40,140,170,81760,83250,141880,154160,-0.5996211225491217,-0.0649493917955309,200.0
2022-2023,2022,2023,Early gAI diffusion,21340,"El Paso, TX",15-1251,11-3021,160,120,550,590,68420,68770,122930,132310,-0.3578863311250293,-0.0684301425927838,710.0
2022-2023,2022,2023,Early gAI diffusion,21660,"Eugene, OR",15-1251,11-3021,150,120,340,390,83870,92550,121710,140840,-0.3603446728276948,-0.0475022703771997,490.0
2022-2023,2022,2023,Early gAI diffusion,21780,"Evansville, IN-KY",15-1251,11-3021,70,40,290,270,89870,92390,119270,124770,-0.4881568239532778,-0.0174276458199807,360.0
2022-2023,2022,2023,Early gAI diffusion,22020,"Fargo, ND-MN",15-1251,11-3021,170,110,290,340,90540,94610,135330,140900,-0.5943827658875329,0.0036372578923201,460.0
2022-2023,2022,2023,Early gAI diffusion,22180,"Fayetteville, NC",15-1251,11-3021,40,40,210,200,82840,88820,134750,135970,0.0487901641694321,0.0606877499580847,250.0
2022-2023,2022,2023,Early gAI diffusion,22220,"Fayetteville-Springdale-Rogers, AR-MO",15-1251,11-3021,530,460,660,720,114400,130020,150220,152420,-0.2286618940526566,0.1134482238505194,1190.0
2022-2023,2022,2023,Early gAI diffusion,22380,"Flagstaff, AZ",15-1251,11-3021,60,70,140,130,87200,86980,125370,128120,0.2282586519809801,-0.0242240833584654,200.0
2022-2023,2022,2023,Early gAI diffusion,22420,"Flint, MI",15-1251,11-3021,60,40,170,190,95900,75910,139610,143610,-0.5166907432183889,-0.2620060249326865,230.0
2022-2023,2022,2023,Early gAI diffusion,22500,"Florence, SC",15-1251,11-3021,70,30,130,150,80020,86700,143400,148180,-0.9903987040278768,0.0473874575344163,200.0
2022-2023,2022,2023,Early gAI diffusion,22660,"Fort Collins, CO",15-1251,11-3021,370,170,380,390,99030,113310,171330,178800,-0.803680054991269,0.0920282494647312,750.0
2022-2023,2022,2023,Early gAI diffusion,22900,"Fort Smith, AR-OK",15-1251,11-3021,60,40,140,190,79540,78980,113070,113950,-0.7108467576593462,-0.0148180436655807,200.0
2022-2023,2022,2023,Early gAI diffusion,23060,"Fort Wayne, IN",15-1251,11-3021,150,110,410,460,87100,98160,127600,140190,-0.4252242580886267,0.0254436420744437,560.0
2022-2023,2022,2023,Early gAI diffusion,23420,"Fresno, CA",15-1251,11-3021,140,150,480,520,90760,92390,154440,163000,-0.0110498361865851,-0.0361444416397138,620.0
2022-2023,2022,2023,Early gAI diffusion,23540,"Gainesville, FL",15-1251,11-3021,70,50,270,290,90970,86090,134470,138930,-0.4079312006033577,-0.0877656044890989,340.0
2022-2023,2022,2023,Early gAI diffusion,23580,"Gainesville, GA",15-1251,11-3021,50,40,100,160,91540,88640,137700,156930,-0.6931471805599453,-0.1629152525425426,150.0
2022-2023,2022,2023,Early gAI diffusion,24340,"Grand Rapids-Wyoming, MI",15-1251,11-3021,430,480,1400,1430,89920,86440,137550,143510,0.0887986875637256,-0.0818870863189525,1830.0
2022-2023,2022,2023,Early gAI diffusion,24580,"Green Bay, WI",15-1251,11-3021,140,100,310,410,101150,84590,144270,155120,-0.6160570988403744,-0.2513009742745467,450.0
2022-2023,2022,2023,Early gAI diffusion,24660,"Greensboro-High Point, NC",15-1251,11-3021,190,200,930,920,99410,94000,149880,160380,0.0621042104917659,-0.1236689554074458,1120.0
2022-2023,2022,2023,Early gAI diffusion,24780,"Greenville, NC",15-1251,11-3021,50,80,140,160,85670,94050,146960,151250,0.3364722366212128,0.0645501937670061,190.0
2022-2023,2022,2023,Early gAI diffusion,24860,"Greenville-Anderson-Mauldin, SC",15-1251,11-3021,200,180,870,1010,101710,102530,142730,144640,-0.2545729138445018,-0.0052633509576943,1070.0
2022-2023,2022,2023,Early gAI diffusion,25060,"Gulfport-Biloxi-Pascagoula, MS",15-1251,11-3021,70,60,200,210,70620,85120,117790,123320,-0.2029408439966902,0.1408694100458374,270.0
2022-2023,2022,2023,Early gAI diffusion,25180,"Hagerstown-Martinsburg, MD-WV",15-1251,11-3021,40,40,170,170,79970,85920,140210,150560,0.0,0.0005446893127266,210.0
2022-2023,2022,2023,Early gAI diffusion,25420,"Harrisburg-Carlisle, PA",15-1251,11-3021,230,150,1110,1020,102080,92760,141220,144830,-0.3428866267988766,-0.1209829899337129,1340.0
2022-2023,2022,2023,Early gAI diffusion,25860,"Hickory-Lenoir-Morganton, NC",15-1251,11-3021,50,40,240,280,104770,99930,147620,161300,-0.3772942311414682,-0.1359221112804324,290.0
2022-2023,2022,2023,Early gAI diffusion,26420,"Houston-The Woodlands-Sugar Land, TX",15-1251,11-3021,1750,1340,10390,11760,91710,96830,160250,172160,-0.3908063113319473,-0.0173637421200532,12140.0
2022-2023,2022,2023,Early gAI diffusion,26580,"Huntington-Ashland, WV-KY-OH",15-1251,11-3021,30,40,110,110,72520,76600,125110,132450,0.287682072451781,-0.0022771745288746,140.0
2022-2023,2022,2023,Early gAI diffusion,26620,"Huntsville, AL",15-1251,11-3021,420,320,1650,1660,101700,102000,146080,155200,-0.2779760299396043,-0.0576146806727031,2070.0
2022-2023,2022,2023,Early gAI diffusion,26980,"Iowa City, IA",15-1251,11-3021,40,40,200,150,85910,85240,124990,132910,0.2876820724517808,-0.0692679027506595,240.0
2022-2023,2022,2023,Early gAI diffusion,27140,"Jackson, MS",15-1251,11-3021,160,310,450,440,78860,73600,108320,122150,0.6838713380974236,-0.1891890912544351,610.0
2022-2023,2022,2023,Early gAI diffusion,27260,"Jacksonville, FL",15-1251,11-3021,500,370,1820,2140,94870,96790,150050,157440,-0.4630744207289778,-0.0280397116613555,2320.0
2022-2023,2022,2023,Early gAI diffusion,27620,"Jefferson City, MO",15-1251,11-3021,40,60,170,200,74060,77190,118450,116620,0.2429461786103892,0.0569644842870804,210.0
2022-2023,2022,2023,Early gAI diffusion,27740,"Johnson City, TN",15-1251,11-3021,50,30,150,170,94580,97900,119670,129030,-0.6359887667199966,-0.0408064685575947,200.0
2022-2023,2022,2023,Early gAI diffusion,28020,"Kalamazoo-Portage, MI",15-1251,11-3021,70,70,370,330,80470,81760,136160,141510,0.1144103511777441,-0.0226360388418632,440.0
2022-2023,2022,2023,Early gAI diffusion,28140,"Kansas City, MO-KS",15-1251,11-3021,920,540,3880,4050,67230,85730,146530,158590,-0.5756862579680315,0.1639911763491436,4800.0
2022-2023,2022,2023,Early gAI diffusion,28660,"Killeen-Temple, TX",15-1251,11-3021,50,40,310,320,83880,86110,139660,144960,-0.2548922496287897,-0.0110086022024253,360.0
2022-2023,2022,2023,Early gAI diffusion,28740,"Kingston, NY",15-1251,11-3021,50,40,60,60,79120,85450,196040,173170,-0.2231435513142098,0.2010106713244305,110.0
2022-2023,2022,2023,Early gAI diffusion,28940,"Knoxville, TN",15-1251,11-3021,190,130,1120,1180,96000,100640,133790,140580,-0.4316753748754738,-0.002303713777937,1310.0
2022-2023,2022,2023,Early gAI diffusion,29100,"La Crosse-Onalaska, WI-MN",15-1251,11-3021,90,50,100,150,73510,95400,139210,155040,-0.9932517730102834,0.1529575633262643,190.0
2022-2023,2022,2023,Early gAI diffusion,29200,"Lafayette-West Lafayette, IN",15-1251,11-3021,70,40,260,150,88230,101350,110680,130590,-0.0095694510161508,-0.026786657649595,330.0
2022-2023,2022,2023,Early gAI diffusion,29540,"Lancaster, PA",15-1251,11-3021,130,100,330,360,89950,91810,136010,141110,-0.3493756414571207,-0.0163440518659407,460.0
2022-2023,2022,2023,Early gAI diffusion,29620,"Lansing-East Lansing, MI",15-1251,11-3021,190,140,690,820,90430,91050,127870,138000,-0.4779943922181755,-0.0694068269128996,880.0
2022-2023,2022,2023,Early gAI diffusion,29740,"Las Cruces, NM",15-1251,11-3021,140,50,80,100,68390,80790,124810,131350,-1.252762968495368,0.1155536451804259,220.0
2022-2023,2022,2023,Early gAI diffusion,29820,"Las Vegas-Henderson-Paradise, NV",15-1251,11-3021,610,450,1190,1960,97270,95900,127060,144630,-0.8032025405219791,-0.1437039762392098,1800.0
2022-2023,2022,2023,Early gAI diffusion,30460,"Lexington-Fayette, KY",15-1251,11-3021,180,220,420,370,85870,100750,127010,147170,0.3274224011012951,0.0124851184826055,600.0
2022-2023,2022,2023,Early gAI diffusion,30700,"Lincoln, NE",15-1251,11-3021,270,380,830,910,89250,96000,120490,127100,0.2497303950018047,0.0194993545478645,1100.0
2022-2023,2022,2023,Early gAI diffusion,30780,"Little Rock-North Little Rock-Conway, AR",15-1251,11-3021,420,390,1270,1380,82900,86990,115580,123020,-0.1571745708523353,-0.0142259055123901,1690.0
2022-2023,2022,2023,Early gAI diffusion,30860,"Logan, UT-ID",15-1251,11-3021,60,30,120,100,70760,89090,128050,142810,-0.5108256237659908,0.1212589626216604,180.0
2022-2023,2022,2023,Early gAI diffusion,30980,"Longview, TX",15-1251,11-3021,40,40,150,150,60070,70860,130510,143290,0.0,0.0717748540261807,190.0
2022-2023,2022,2023,Early gAI diffusion,31080,"Los Angeles-Long Beach-Anaheim, CA",15-1251,11-3021,4030,6000,24630,24740,108960,114440,183980,193230,0.3935369384375682,1.5692602809536105e-05,28660.0
2022-2023,2022,2023,Early gAI diffusion,31140,"Louisville/Jefferson County, KY-IN",15-1251,11-3021,740,370,1120,1250,82210,94220,132730,141860,-0.8029620465671519,0.0698318579720234,1860.0
2022-2023,2022,2023,Early gAI diffusion,31180,"Lubbock, TX",15-1251,11-3021,220,80,220,230,68760,75680,130100,133870,-1.0560526742493137,0.0673259499496276,440.0
2022-2023,2022,2023,Early gAI diffusion,31420,"Macon, GA",15-1251,11-3021,80,80,120,120,85150,91130,134420,139360,0.0,0.0317813648369652,200.0
2022-2023,2022,2023,Early gAI diffusion,31540,"Madison, WI",15-1251,11-3021,1040,650,1390,1740,116510,96800,148870,155220,-0.6945849953295729,-0.2271001354863453,2430.0
2022-2023,2022,2023,Early gAI diffusion,32580,"McAllen-Edinburg-Mission, TX",15-1251,11-3021,60,50,280,290,71980,73830,115660,127250,-0.2174128766052245,-0.0701219522803703,340.0
2022-2023,2022,2023,Early gAI diffusion,32820,"Memphis, TN-MS-AR",15-1251,11-3021,190,230,1580,1660,92430,134930,134940,149440,0.1416624814331326,0.2762397848847564,1770.0
2022-2023,2022,2023,Early gAI diffusion,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",15-1251,11-3021,1150,1010,6580,7310,119650,123790,163320,168140,-0.2350201399464517,0.0049302679335608,7730.0
2022-2023,2022,2023,Early gAI diffusion,33340,"Milwaukee-Waukesha-West Allis, WI",15-1251,11-3021,690,680,1810,2040,100380,97870,154030,160700,-0.1342217619995435,-0.06771480089616,2500.0
2022-2023,2022,2023,Early gAI diffusion,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",15-1251,11-3021,1690,1700,7520,8700,118400,103520,161450,178530,-0.1398571655716012,-0.234865048817901,9210.0
2022-2023,2022,2023,Early gAI diffusion,33660,"Mobile, AL",15-1251,11-3021,120,120,420,460,74460,82270,128240,141350,-0.0909717782057266,0.0024088768979663,540.0
2022-2023,2022,2023,Early gAI diffusion,33700,"Modesto, CA",15-1251,11-3021,50,80,180,240,96120,100020,165130,164680,0.1823215567939544,0.0425016006956825,230.0
2022-2023,2022,2023,Early gAI diffusion,33860,"Montgomery, AL",15-1251,11-3021,370,390,370,450,83090,84210,119830,130100,-0.1431008436406733,-0.0688399924590235,740.0
2022-2023,2022,2023,Early gAI diffusion,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",15-1251,11-3021,50,50,130,150,93870,88200,132440,140850,-0.1431008436406734,-0.1238696649794908,180.0
2022-2023,2022,2023,Early gAI diffusion,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",15-1251,11-3021,1920,750,4150,5260,114950,124650,146150,155740,-1.1770299509984827,0.0174581001687912,6070.0
2022-2023,2022,2023,Early gAI diffusion,35620,"New York-Newark-Jersey City, NY-NJ-PA",15-1251,11-3021,10340,8230,42790,50760,120580,132580,223410,219810,-0.3990380668087658,0.1111179153026676,53130.0
2022-2023,2022,2023,Early gAI diffusion,36420,"Oklahoma City, OK",15-1251,11-3021,350,660,1590,1640,90310,126500,128790,135450,0.603344454933045,0.2865747142783424,1940.0
2022-2023,2022,2023,Early gAI diffusion,36500,"Olympia-Tumwater, WA",15-1251,11-3021,60,60,600,820,98370,112870,140310,134840,-0.3123746850421529,0.1772662044829129,660.0
2022-2023,2022,2023,Early gAI diffusion,36540,"Omaha-Council Bluffs, NE-IA",15-1251,11-3021,730,740,2650,2960,95440,96390,128400,145690,-0.0970239762820595,-0.1164260014038275,3380.0
2022-2023,2022,2023,Early gAI diffusion,36740,"Orlando-Kissimmee-Sanford, FL",15-1251,11-3021,880,680,3550,4090,92930,96850,159420,165590,-0.3994264758694859,0.0033442436291413,4430.0
2022-2023,2022,2023,Early gAI diffusion,36780,"Oshkosh-Neenah, WI",15-1251,11-3021,50,30,220,220,96860,91720,147010,151940,-0.5108256237659907,-0.0875112733845799,270.0
2022-2023,2022,2023,Early gAI diffusion,37340,"Palm Bay-Melbourne-Titusville, FL",15-1251,11-3021,170,180,750,900,84560,85990,157900,160980,-0.1251631429540058,-0.0025485435431683,920.0
2022-2023,2022,2023,Early gAI diffusion,37860,"Pensacola-Ferry Pass-Brent, FL",15-1251,11-3021,80,50,390,340,90180,87360,138500,147370,-0.3328025077322505,-0.0938462665941216,470.0
2022-2023,2022,2023,Early gAI diffusion,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",15-1251,11-3021,2610,2030,10890,11090,101620,103020,176520,183970,-0.2695132926983128,-0.0276557384644922,13500.0
2022-2023,2022,2023,Early gAI diffusion,38060,"Phoenix-Mesa-Scottsdale, AZ",15-1251,11-3021,2070,2290,9400,11220,87910,101660,160630,168850,-0.0759850005297215,0.0954131848937673,11470.0
2022-2023,2022,2023,Early gAI diffusion,38300,"Pittsburgh, PA",15-1251,11-3021,1120,690,3790,3690,92630,90120,151350,154020,-0.4576528056559361,-0.0449583763452689,4910.0
2022-2023,2022,2023,Early gAI diffusion,38660,"Ponce, PR",15-1251,11-3021,50,40,50,40,35270,38110,83280,93170,0.0,-0.0347733865178119,100.0
2022-2023,2022,2023,Early gAI diffusion,38900,"Portland-Vancouver-Hillsboro, OR-WA",15-1251,11-3021,1210,1410,4970,5480,113670,116790,158120,171190,0.0552840839300403,-0.0523418757663473,6180.0
2022-2023,2022,2023,Early gAI diffusion,38940,"Port St. Lucie, FL",15-1251,11-3021,50,40,130,180,97740,91820,147190,145260,-0.5485659517488378,-0.0492817239944596,180.0
2022-2023,2022,2023,Early gAI diffusion,39340,"Provo-Orem, UT",15-1251,11-3021,710,530,1670,1860,104870,108830,155160,167550,-0.4001408247856396,-0.0397594277498964,2380.0
2022-2023,2022,2023,Early gAI diffusion,39540,"Racine, WI",15-1251,11-3021,40,30,90,100,80990,77520,139910,149400,-0.3930425881096073,-0.1094176366319101,130.0
2022-2023,2022,2023,Early gAI diffusion,39580,"Raleigh, NC",15-1251,11-3021,1040,850,4610,5260,106830,108610,160520,181330,-0.3336428123921175,-0.1053753319330696,5650.0
2022-2023,2022,2023,Early gAI diffusion,39740,"Reading, PA",15-1251,11-3021,130,90,290,290,97810,99300,139450,152870,-0.3677247801253173,-0.0767630231907195,420.0
2022-2023,2022,2023,Early gAI diffusion,39820,"Redding, CA",15-1251,11-3021,40,40,100,110,85020,123080,146820,163480,-0.0953101798043248,0.2624647155097557,140.0
2022-2023,2022,2023,Early gAI diffusion,39900,"Reno, NV",15-1251,11-3021,170,110,300,470,98490,104120,130720,139120,-0.8842682913057487,-0.0066901789895812,470.0
2022-2023,2022,2023,Early gAI diffusion,40060,"Richmond, VA",15-1251,11-3021,330,310,1790,2000,95780,97500,170980,185080,-0.1734519176886158,-0.0614430903513729,2120.0
2022-2023,2022,2023,Early gAI diffusion,40140,"Riverside-San Bernardino-Ontario, CA",15-1251,11-3021,620,450,2310,2540,80020,97600,165200,168670,-0.4153884517715149,0.1778136078069123,2930.0
2022-2023,2022,2023,Early gAI diffusion,40220,"Roanoke, VA",15-1251,11-3021,80,80,210,250,93360,92750,137540,167210,-0.1743533871447776,-0.2018910100736436,290.0
2022-2023,2022,2023,Early gAI diffusion,40380,"Rochester, NY",15-1251,11-3021,700,830,1300,1510,89200,92800,161780,167000,0.0205999793878971,0.0078091753792426,2000.0
2022-2023,2022,2023,Early gAI diffusion,40980,"Saginaw, MI",15-1251,11-3021,40,40,130,140,90450,85300,124280,140400,-0.0741079721537218,-0.1805811644105346,170.0
2022-2023,2022,2023,Early gAI diffusion,41060,"St. Cloud, MN",15-1251,11-3021,50,40,150,150,79080,82600,129580,141140,-0.2231435513142097,-0.0419041723263569,200.0
2022-2023,2022,2023,Early gAI diffusion,41180,"St. Louis, MO-IL",15-1251,11-3021,720,650,4400,4220,81280,89320,148890,152380,-0.0605094362441229,0.0711558203643809,5120.0
2022-2023,2022,2023,Early gAI diffusion,41420,"Salem, OR",15-1251,11-3021,100,100,310,430,91490,97490,131930,144400,-0.3272129112084161,-0.0267956156133044,410.0
2022-2023,2022,2023,Early gAI diffusion,41500,"Salinas, CA",15-1251,11-3021,60,80,200,200,95230,95970,164870,173570,0.2876820724517811,-0.0436830672361213,260.0
2022-2023,2022,2023,Early gAI diffusion,41700,"San Antonio-New Braunfels, TX",15-1251,11-3021,540,390,3330,3550,87450,94760,146550,161450,-0.3893976999295998,-0.0165486522214091,3870.0
2022-2023,2022,2023,Early gAI diffusion,41740,"San Diego-Carlsbad, CA",15-1251,11-3021,3690,3560,7370,7190,128450,131260,184950,198730,-0.0111393787202069,-0.050221235772046,11060.0
2022-2023,2022,2023,Early gAI diffusion,41860,"San Francisco-Oakland-Hayward, CA",15-1251,11-3021,4190,4670,25700,26780,134960,121410,231290,237480,0.0672939893849071,-0.1322162656768958,29890.0
2022-2023,2022,2023,Early gAI diffusion,41940,"San Jose-Sunnyvale-Santa Clara, CA",15-1251,11-3021,3100,1630,20080,20930,146900,152390,279960,255830,-0.6842813383068096,0.1268245155508772,23180.0
2022-2023,2022,2023,Early gAI diffusion,41980,"San Juan-Carolina-Caguas, PR",15-1251,11-3021,1030,900,1280,1310,53620,53050,90250,103260,-0.158086377180905,-0.1453537499863337,2310.0
2022-2023,2022,2023,Early gAI diffusion,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA",15-1251,11-3021,60,80,260,210,101850,118720,167190,175710,0.5012561727498398,0.1035626182260096,320.0
2022-2023,2022,2023,Early gAI diffusion,42100,"Santa Cruz-Watsonville, CA",15-1251,11-3021,40,30,220,240,101350,98020,173250,195350,-0.3746934494414105,-0.1534655168476746,260.0
2022-2023,2022,2023,Early gAI diffusion,42140,"Santa Fe, NM",15-1251,11-3021,70,90,210,190,67040,77340,124360,124910,0.3513978868378886,0.1385089372180585,280.0
2022-2023,2022,2023,Early gAI diffusion,42220,"Santa Rosa, CA",15-1251,11-3021,60,60,390,380,107720,110390,172760,184240,0.0259754864032604,-0.0398516253330673,450.0
2022-2023,2022,2023,Early gAI diffusion,42340,"Savannah, GA",15-1251,11-3021,50,60,220,210,83270,98130,149320,152190,0.2288415724288475,0.145166703770349,270.0
2022-2023,2022,2023,Early gAI diffusion,42540,"Scranton--Wilkes-Barre--Hazleton, PA",15-1251,11-3021,130,130,360,360,95670,96400,131300,139330,0.0,-0.0517590068903258,490.0
2022-2023,2022,2023,Early gAI diffusion,42660,"Seattle-Tacoma-Bellevue, WA",15-1251,11-3021,2020,2940,12310,13150,133750,167190,200450,218640,0.3093022515100654,0.1362968019421421,14330.0
2022-2023,2022,2023,Early gAI diffusion,43420,"Sierra Vista-Douglas, AZ",15-1251,11-3021,40,40,100,120,89110,92560,141810,145380,-0.1823215567939548,0.013122650677558,140.0
2022-2023,2022,2023,Early gAI diffusion,43780,"South Bend-Mishawaka, IN-MI",15-1251,11-3021,100,60,320,300,87570,91250,122140,135350,-0.4462871026284194,-0.0615315693368538,420.0
2022-2023,2022,2023,Early gAI diffusion,43900,"Spartanburg, SC",15-1251,11-3021,30,40,230,250,91170,102470,129310,151920,0.2043004635127299,-0.0442972669814552,260.0
2022-2023,2022,2023,Early gAI diffusion,44060,"Spokane-Spokane Valley, WA",15-1251,11-3021,70,100,460,600,81710,97970,155100,165520,0.0909717782057266,0.1164629527051404,530.0
2022-2023,2022,2023,Early gAI diffusion,44100,"Springfield, IL",15-1251,11-3021,40,40,240,290,90110,102370,131540,146530,-0.1892419996385284,0.0196433569080046,280.0
2022-2023,2022,2023,Early gAI diffusion,44180,"Springfield, MO",15-1251,11-3021,160,190,450,400,82930,81170,127950,131560,0.2896332925830426,-0.0492746164050864,610.0
2022-2023,2022,2023,Early gAI diffusion,45060,"Syracuse, NY",15-1251,11-3021,310,240,610,740,88190,95710,166300,171120,-0.449124603168059,0.0532575297324574,920.0
2022-2023,2022,2023,Early gAI diffusion,45220,"Tallahassee, FL",15-1251,11-3021,740,590,440,520,65770,61310,128010,128010,-0.3935817339616165,-0.070220845538663,1180.0
2022-2023,2022,2023,Early gAI diffusion,45300,"Tampa-St. Petersburg-Clearwater, FL",15-1251,11-3021,1030,890,4100,4800,88980,101550,158780,163950,-0.303721562701079,0.1000977556548078,5130.0
2022-2023,2022,2023,Early gAI diffusion,45780,"Toledo, OH",15-1251,11-3021,100,80,370,480,93880,85120,139920,153820,-0.4834266495778763,-0.1926676023080497,470.0
2022-2023,2022,2023,Early gAI diffusion,45820,"Topeka, KS",15-1251,11-3021,70,110,300,340,68750,79690,125700,140670,0.3268219807890511,0.0351487646895731,370.0
2022-2023,2022,2023,Early gAI diffusion,45940,"Trenton, NJ",15-1251,11-3021,560,390,1760,2080,95570,106980,199980,194620,-0.528844129268669,0.1399513599788761,2320.0
2022-2023,2022,2023,Early gAI diffusion,46060,"Tucson, AZ",15-1251,11-3021,230,300,1550,1520,81190,83340,139640,145420,0.2852477618059761,-0.0144218858651232,1780.0
2022-2023,2022,2023,Early gAI diffusion,46140,"Tulsa, OK",15-1251,11-3021,310,200,970,960,92800,89430,137970,144250,-0.4278921438956087,-0.0815020786023318,1280.0
2022-2023,2022,2023,Early gAI diffusion,46220,"Tuscaloosa, AL",15-1251,11-3021,50,40,130,170,84570,88840,113730,121990,-0.491407537908889,-0.0208544507321973,180.0
2022-2023,2022,2023,Early gAI diffusion,46520,"Urban Honolulu, HI",15-1251,11-3021,80,140,860,900,83930,87240,134120,146810,0.5141534138586656,-0.051724488914649,940.0
